cell_id,cell_mae,backbone,domain,method
RWTH/RWTH_021,0.14007131781145774,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_022,0.1290282619702515,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_023,0.13232929823734874,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_024,0.13794058721234237,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_025,0.14155059408511184,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_026,0.11324533255107659,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_027,0.11957741414186991,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_028,0.1285677929457052,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_029,0.12011820107842489,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_030,0.08210164992417417,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_031,0.13533322047183463,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_032,0.13829059404377456,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_033,0.15545495465437376,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_034,0.1066962474370336,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_035,0.10853347230596266,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_036,0.1262379065260304,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_037,0.12916797759527274,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_038,0.09696937569924449,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_039,0.09521126328850708,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_040,0.09962010687725449,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_041,0.10591475549465909,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_042,0.10111850203550689,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_043,0.10131845388145484,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_044,0.10476323940468307,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_045,0.09981123370741381,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_046,0.12108096035488736,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_047,0.12277120929403865,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_048,0.1167617931510379,hist_gradient_boosting,RWTH,pchp_method
RWTH/RWTH_049,0.12089420608284478,hist_gradient_boosting,RWTH,pchp_method
